ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,audiobook_title,audiobook_uri,audiobook_chapter_uri,audiobook_chapter_title,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2019-08-08T14:26:39Z,"iOS 12.3.1 (iPhone10,1)",190066,US,73.15.159.64,EARFQUAKE,"Tyler, The Creator",IGOR,spotify:track:5hVghJ4KaYES3BFUATCYn0,,,,,,,,trackdone,trackdone,true,false,false,,false
2019-08-08T14:26:39Z,"iOS 12.3.1 (iPhone10,1)",210080,US,73.15.159.64,Brothers,Lil Tjay,Brothers,spotify:track:3OKjDHmSJVKOn6V4hCR8bq,,,,,,,,trackdone,trackdone,true,false,false,,false
2019-08-08T14:26:39Z,"iOS 12.3.1 (iPhone10,1)",58124,US,73.15.159.64,Caroline (feat. Polo G),Calboy,Caroline (feat. Polo G),spotify:track:35bvqTyiE0CDJTi1sG53N3,,,,,,,,trackdone,unexpected-exit-while-paused,true,false,false,,false
2019-08-09T14:33:20Z,"iOS 12.3.1 (iPhone10,1)",201749,US,73.15.159.64,In The Air Tonight - 2015 Remastered,Phil Collins,Face Value (Deluxe Editon),spotify:track:18AXbzPzBS8Y3AkgSxzJPb,,,,,,,,clickrow,unexpected-exit-while-paused,true,false,false,,false
2019-08-11T18:48:47Z,"iOS 12.3.1 (iPhone10,1)",181812,US,174.215.1.195,Magnolia,Playboi Carti,Playboi Carti,spotify:track:1e1JKLEDKP7hEQzJfNAgPl,,,,,,,,playbtn,trackdone,true,false,false,,false
2019-08-11T18:50:58Z,"iOS 12.3.1 (iPhone10,1)",131280,US,174.215.1.195,Ransom,Lil Tecca,Ransom,spotify:track:1kBbgxAUc4HQv7cgIayIDH,,,,,,,,trackdone,trackdone,true,false,false,,false
2019-08-11T18:53:45Z,"iOS 12.3.1 (iPhone10,1)",166560,US,174.215.1.195,Pop Out (feat. Lil Tjay),Polo G,Die A Legend,spotify:track:6uFn47ACjqYkc0jADwEdj1,,,,,,,,trackdone,trackdone,true,false,false,,false
2019-08-11T18:57:41Z,"iOS 12.3.1 (iPhone10,1)",235535,US,174.215.1.195,wokeuplikethis*,Playboi Carti,Playboi Carti,spotify:track:59J5nzL1KniFHnU120dQzt,,,,,,,,trackdone,trackdone,true,false,false,,false
2019-08-11T19:01:18Z,"iOS 12.3.1 (iPhone10,1)",216056,US,174.215.1.195,Fuck Up the City (feat. Quavo & Mally Mall),PnB Rock,TrapStar Turnt PopStar,spotify:track:2onuiR30fndsiwnY4FR8wi,,,,,,,,trackdone,trackdone,true,false,false,,false
2019-08-11T19:04:35Z,"iOS 12.3.1 (iPhone10,1)",195637,US,174.215.1.195,Leave Me Alone,Flipp Dinero,Leave Me Alone,spotify:track:14mHfNsSHN0FbLftyjrV9g,,,,,,,,trackdone,trackdone,true,false,false,,false
2019-08-11T19:08:00Z,"iOS 12.3.1 (iPhone10,1)",205426,US,174.215.1.195,Money In The Grave (Drake ft. Rick Ross),Drake,The Best In The World Pack,spotify:track:5ry2OE6R2zPQFDO85XkgRb,,,,,,,,trackdone,trackdone,true,false,false,,false
2019-08-11T19:11:24Z,"iOS 12.3.1 (iPhone10,1)",202563,US,174.215.1.195,Worry No More,Diplo,Worry No More,spotify:track:79tkvg65mPG8wUlurzj3Wv,,,,,,,,trackdone,trackdone,true,false,false,,false
2019-08-11T19:15:23Z,"iOS 12.3.1 (iPhone10,1)",238614,US,174.215.1.195,Nonstop,Drake,Scorpion,spotify:track:0TlLq3lA83rQOYtrqBqSct,,,,,,,,trackdone,trackdone,true,false,false,,false
2019-08-11T19:17:45Z,"iOS 12.3.1 (iPhone10,1)",141826,US,174.215.1.195,Goin Baby,DaBaby,Baby On Baby,spotify:track:3WyRgi8CzQnhzO0xw79tTS,,,,,,,,trackdone,trackdone,true,false,false,,false
